id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
wc_post_id_6888,"the steadfast and tin soldier","It is a fairy tales story about the steadfast and tin soldier",https://www.swiddly.com/wp-content/uploads/2021/12/Capture.jpg,https://www.swiddly.com/product/the-steadfast-and-tin-soldier/,"Children Books","Swiddly",15AED,in stock,wc_post_id_6888,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,10AED,new,published,,,,,,,
wc_post_id_6903,"Be the first to review - Perfect your French... Teach Yourself","This set comes with:-
2 ? 70-minute audio CDs (MP3 compatible)
1 ? 400-page book
Online content to enrich your learning
This is a great set to learn French yourself.... Discover A New Language!!!",https://www.swiddly.com/wp-content/uploads/2021/12/20211205_190216.jpg,https://www.swiddly.com/product/be-the-first-to-review-perfect-your-french-teach-yourself/,"French","Swiddly",50AED,in stock,wc_post_id_6903,,"https://www.swiddly.com/wp-content/uploads/2021/12/20211205_190144.jpg,https://www.swiddly.com/wp-content/uploads/2021/12/20211205_190233.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,40AED,new,published,,,,,,,
wc_post_id_6899,"The World?s Worst Children","?WORLD?S W?RST CHILDREN?. Author- David Williams, Illustrated and colored by Tony Ross.
Ten different stories about the world?s worst children.",https://www.swiddly.com/wp-content/uploads/2021/12/8DDF2C5F-D0BF-4F3C-8C42-2B6C041EBB47-scaled.jpeg,https://www.swiddly.com/product/the-worlds-worst-children/,"Children Books","Swiddly",65AED,in stock,wc_post_id_6899,,"https://www.swiddly.com/wp-content/uploads/2021/12/63D51945-6B13-46F2-BA1E-98EB456A7C85-scaled.jpeg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,45AED,new,published,,,,,,,
wc_post_id_6882,"Usborne 100 things to know about food","Price : 38aed
Publisher : Usborne
Material : hardcover
Pages : 128
Age : 9 to 12y

Product description : This informative book is filled with 100 fascinating facts about food, from how to grow a burger in a laboratory to how many bees it takes to fill an orchard with apples. With bright, infographic-style illustrations, detailed facts on every page, a glossary and index, plus internet links to specially selected websites for more information.",https://www.swiddly.com/wp-content/uploads/2021/11/PhotoGrid_Plus_1635828139508-scaled.jpg,https://www.swiddly.com/product/usborne-100-things-to-know-about-food/,"Children Books","Swiddly",38AED,in stock,wc_post_id_6882,,"https://www.swiddly.com/wp-content/uploads/2021/12/PhotoGrid_Plus_1635828170055-scaled.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,38AED,new,published,,,,,,,
wc_post_id_6877,"New Pathways Grade 6 Textbook","All chapters",https://www.swiddly.com/wp-content/uploads/2021/12/20211204_142849-scaled.jpg,https://www.swiddly.com/product/new-pathways-grade-6-textbook/,"CBSE","Swiddly",10AED,in stock,wc_post_id_6877,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,5AED,new,published,,,,,,,
wc_post_id_6879,"Baby-Sisters Little Sister","Very Fun Comic book for kids.
It's very interesting to read.
:)",https://www.swiddly.com/wp-content/uploads/2021/12/20211204_154033-scaled.jpg,https://www.swiddly.com/product/baby-sisters-little-sister/,"Comic books &amp; graphic novels","Swiddly",40AED,in stock,wc_post_id_6879,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,35AED,new,published,,,,,,,
wc_post_id_6852,"Flashes of Thought - Mohammed bin Rashid Al Maktoum","A diverse book that combines personal experiences with ideas about leadership and life from a successful Arab leader with many years of experience.",https://www.swiddly.com/wp-content/uploads/2021/12/20211204_122922-scaled.jpg,https://www.swiddly.com/product/flashes-of-thought-mohammed-bin-rashid-al-maktoum/,"Children Books","Swiddly",20AED,in stock,wc_post_id_6852,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,15AED,new,published,,,,,,,
wc_post_id_6854,"Charlie and the Great Glass Elevator - Roald Dahl","Roald Dahl is an amazing author and his books are great for kids to read. This book is a great way for kids to explore the fun of the story.",https://www.swiddly.com/wp-content/uploads/2021/12/20211204_123658-scaled.jpg,https://www.swiddly.com/product/charlie-and-the-great-glass-elevator-roald-dahl-2/,"Comedy &amp; Humor","Swiddly",20AED,in stock,wc_post_id_6854,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,15AED,new,published,,,,,,,
wc_post_id_6810,"Alice in woderlands","The book is about adventure into the world of animals and unknown creatures u can learn more about when u buy it it?s worth it",https://www.swiddly.com/wp-content/uploads/2021/12/9DED2424-504A-401A-8DC5-CA4B14918CFA.jpeg,https://www.swiddly.com/product/alice-in-woderlands/,"Children Books","Swiddly",31AED,in stock,wc_post_id_6810,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,29AED,new,published,,,,,,,
wc_post_id_6806,"Not Without My Sister","Not Without My Sister 
Kristina, Celeste, Juliana",https://www.swiddly.com/wp-content/uploads/2021/12/D78C9DE0-A856-421C-9CE5-063ACAC0DBF3.jpeg,https://www.swiddly.com/product/not-without-my-sister/,"Uncategorized","Swiddly",20AED,in stock,wc_post_id_6806,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,20AED,new,published,,,,,,,
wc_post_id_6804,"Sapiens","Sapiens
Yuval Noah Harari",https://www.swiddly.com/wp-content/uploads/2021/12/DE085D7E-A465-4A10-A15B-0845BC13C7EA.jpeg,https://www.swiddly.com/product/sapiens/,"Uncategorized","Swiddly",30AED,in stock,wc_post_id_6804,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,25AED,new,published,,,,,,,
wc_post_id_6808,"Half of a Yellow Sun","Half of a Yellow Sun
Chimamanda Ngozi Adichie",https://www.swiddly.com/wp-content/uploads/2021/12/B26DA12B-E937-40DA-9CA9-473281EB8837.jpeg,https://www.swiddly.com/product/half-of-a-yellow-sun/,"Uncategorized","Swiddly",10AED,in stock,wc_post_id_6808,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,10AED,new,published,,,,,,,
wc_post_id_6651,"Disney Frozen storybook collection","Disney frozen storybook collection is a must-have for any Frozen fan! Join Elsa, Anna, Olaf, and friends for adventure, mystery, and fairy tale fun in 6 exciting stories.

Publisher : Parragon books Ltd.
Padded hardcover : 156pages",https://www.swiddly.com/wp-content/uploads/2021/11/PhotoGrid_Plus_1623313954286.jpg,https://www.swiddly.com/product/disney-frozen-storybook-collection/,"Children Books","Swiddly",48AED,in stock,wc_post_id_6651,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,41AED,new,published,,,,,,,
wc_post_id_6656,"Roald Dahl beastly brutes and heroic human beans","The fantastic characters from Roald Dahl's books are presented in an entirely new way. Die-cut pages allow you to flip through the colourful book, pressing out the shapes and peeking through to the treats that lie ahead, to create a parade of heroes and villains, from tyrannical monsters to big friendly giants!

4 stories
Brand new hardcover book.",https://www.swiddly.com/wp-content/uploads/2021/11/PhotoGrid_Plus_1623230349240.jpg,https://www.swiddly.com/product/roald-dahl-beastly-brutes-and-heroic-human-beans/,"Novels and Story Book","Swiddly",40AED,in stock,wc_post_id_6656,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,34AED,new,published,,,,,,,
wc_post_id_6635,"DK Pocket eyewitness","Price: 22aed
Publisher : DK
Material: softcover
Pages : 160

Product description: Pocket Eyewitness Animals?uses bite-sized chunks of information to make learning about animals even more fun. From flamingos to frogs, explore the animal family tree and find out the unique features that make an elephant a mammal, or a shark a fish.",https://www.swiddly.com/wp-content/uploads/2021/11/PhotoGrid_Plus_1635829599013-scaled.jpg,https://www.swiddly.com/product/dk-pocket-eyewitness/,"Children Books","Swiddly",22AED,in stock,wc_post_id_6635,,"https://www.swiddly.com/wp-content/uploads/2021/11/PhotoGrid_Plus_1635829481276-scaled.jpg,https://www.swiddly.com/wp-content/uploads/2021/11/PhotoGrid_Plus_1635829557739-scaled.jpg,https://www.swiddly.com/wp-content/uploads/2021/11/PhotoGrid_Plus_1635829576860-scaled.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,22AED,new,published,,,,,,,
wc_post_id_6638,"DK Ultimate sticker collection Lego Nexo Knight","Pages: 96
Age: 6 to 9y
Jump into a futuristic knights' realm with action-packed scenes and more than 1,000 stickers from this brand new LEGO? theme.
Meet a group of brave knights as they embark on an epic adventure to stop a villainous jester and his band of monsters from taking over the kingdom.",https://www.swiddly.com/wp-content/uploads/2021/11/PhotoGrid_Plus_1635795414710.jpg,https://www.swiddly.com/product/dk-ultimate-sticker-collection-lego-nexo-knight/,"Children Books","Swiddly",35AED,in stock,wc_post_id_6638,,"https://www.swiddly.com/wp-content/uploads/2021/11/PhotoGrid_Plus_1635795482386.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,35AED,new,published,,,,,,,
wc_post_id_6571,"IGCSE English Checkpoint","Both workbook and textbook is sold as a set with price 50dhs.
If bought separately:
Text book: 30dhs 
Workbook: 30dhs",https://www.swiddly.com/wp-content/uploads/2021/11/20210903_155628-scaled.jpg,https://www.swiddly.com/product/igcse-english-checkpoint/,"IGCSE","Swiddly",150AED,in stock,wc_post_id_6571,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,50AED,new,published,,,,,,,
wc_post_id_6572,"IGCSE Science Checkpoint","Both book sold as a set with price 50dhs.
If bought separately then:
Textbook: 30dhs 
Workbook: 30dhs",https://www.swiddly.com/wp-content/uploads/2021/11/20210903_155917-scaled.jpg,https://www.swiddly.com/product/igcse-science-checkpoint/,"IGCSE","Swiddly",200AED,in stock,wc_post_id_6572,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,50AED,new,published,,,,,,,
wc_post_id_6580,"IGCSE Success Workbook","Brand new",https://www.swiddly.com/wp-content/uploads/2021/11/20210825_194416-scaled.jpg,https://www.swiddly.com/product/igcse-success-workbook/,"IGCSE","Swiddly",75AED,in stock,wc_post_id_6580,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,45AED,new,published,,,,,,,
wc_post_id_6556,"IGCSE Economics Revision Guide","The book is good as new with only a few usage. No visible tear on the book and is in a very good condition.
Paperback book",https://www.swiddly.com/wp-content/uploads/2021/11/20210906_014138-scaled.jpg,https://www.swiddly.com/product/igcse-economics-revision-guide/,"IGCSE","Swiddly",68AED,in stock,wc_post_id_6556,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,40AED,new,published,,,,,,,
wc_post_id_6566,"Pearson Exploring Science Grade 8","Has been used heavily, visible folds on the book",https://www.swiddly.com/wp-content/uploads/2021/11/20210903_155854-2-scaled.jpg,https://www.swiddly.com/product/pearson-exploring-science-grade-8/,"British","Swiddly",150AED,in stock,wc_post_id_6566,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,40AED,new,published,,,,,,,
wc_post_id_6569,"Pearson KS3 grade 8 Math","Book is good as new with no visible tear. In a very good condition",https://www.swiddly.com/wp-content/uploads/2021/11/20210903_155901-scaled.jpg,https://www.swiddly.com/product/pearson-ks3-grade-8-math/,"GCSE","Swiddly",100AED,in stock,wc_post_id_6569,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,50AED,new,published,,,,,,,
wc_post_id_6570,"IGCSE Computer Science","The book is new with only a usage of few times. In a very good condition",https://www.swiddly.com/wp-content/uploads/2021/11/20210903_154418-1-scaled.jpg,https://www.swiddly.com/product/igcse-computer-science/,"IGCSE","Swiddly",170AED,in stock,wc_post_id_6570,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,90AED,new,published,,,,,,,
wc_post_id_6573,"Beginner French book","Used a few times",https://www.swiddly.com/wp-content/uploads/2021/11/20210903_155926-scaled.jpg,https://www.swiddly.com/product/beginner-french-book/,"Children Books","Swiddly",40AED,in stock,wc_post_id_6573,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,10AED,new,published,,,,,,,
wc_post_id_6577,"IGCSE Environmental Management Workbook","Book is in a good condition with the usage count of only a few times.",https://www.swiddly.com/wp-content/uploads/2021/11/20210825_194435-scaled.jpg,https://www.swiddly.com/product/igcse-environmental-management-workbook/,"IGCSE","Swiddly",135AED,in stock,wc_post_id_6577,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,60AED,new,published,,,,,,,
wc_post_id_6579,"IGCSE Success Textbook","Book is as good as new. Has been used only a few times.",https://www.swiddly.com/wp-content/uploads/2021/11/20210825_194426-scaled.jpg,https://www.swiddly.com/product/igcse-success-textbook/,"IGCSE","Swiddly",75AED,in stock,wc_post_id_6579,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,45AED,new,published,,,,,,,
wc_post_id_6581,"IGCSE Biology Workbook","Brand new",https://www.swiddly.com/wp-content/uploads/2021/11/20210825_194404-scaled.jpg,https://www.swiddly.com/product/igcse-biology-workbook/,"IGCSE","Swiddly",60AED,in stock,wc_post_id_6581,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,40AED,new,published,,,,,,,
wc_post_id_6477,"Goosebumps by R.L.Stine","Goosebumps by R.L.Stine",https://www.swiddly.com/wp-content/uploads/2021/11/IMG_6861-scaled.jpg,https://www.swiddly.com/product/goosebumps-by-r-l-stine/,"Horror","Swiddly",20AED,in stock,wc_post_id_6477,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,20AED,new,published,,,,,,,
wc_post_id_6439,"Information Practices course book CBSE","CBSE information practices books. 
Each of 30 aed",https://www.swiddly.com/wp-content/uploads/2021/10/inbound4833219557498350405-scaled.jpg,https://www.swiddly.com/product/information-practices-course-book-cbse/,"CBSE","Swiddly",200AED,in stock,wc_post_id_6439,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,200AED,new,published,,,,,,,
wc_post_id_6417,"Collins Maths Frameworking 3rd ?dition Pupil book 3.3","Collins maths textbook. The book is in really good condition, there is writing on a few pages, other than that it?s perfect.",https://www.swiddly.com/wp-content/uploads/2021/10/573087A6-33EA-4E48-B296-368E48EB6F4B-scaled.jpeg,https://www.swiddly.com/product/collins-maths-frameworking-3rd-edition-pupil-book-3-3/,"School Books","Swiddly",40AED,in stock,wc_post_id_6417,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,40AED,new,published,,,,,,,
wc_post_id_6404,"Cambridge checkpoint Science workbook stage 9","Science workbook for stage 9. The book is in an excellent condition and it?s completely clean.",https://www.swiddly.com/wp-content/uploads/2021/10/3F0FAB1B-FA8A-4442-A5B0-6EC90D5C6A1B-scaled.jpeg,https://www.swiddly.com/product/cambridge-checkpoint-science-workbook-stage-9/,"School Books","Swiddly",27AED,in stock,wc_post_id_6404,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,27AED,new,published,,,,,,,
wc_post_id_6424,"Fortunately The Milk","Fortunately the milk by Neil Gaiman. The book is in excellent condition.",https://www.swiddly.com/wp-content/uploads/2021/10/7AFCCB9B-FCCE-452D-B54A-73666C045B38-scaled.jpeg,https://www.swiddly.com/product/fortunately-the-milk/,"Children Books","Swiddly",20AED,in stock,wc_post_id_6424,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,20AED,new,published,,,,,,,
wc_post_id_6426,"Collins Maths Frameworking 3rd edition Homework book 1","Collins Maths homework book. The book is in excellent condition.",https://www.swiddly.com/wp-content/uploads/2021/10/081342E3-43E5-4239-ABAA-2EE31AF6D07D-scaled.jpeg,https://www.swiddly.com/product/collins-maths-frameworking-3rd-edition-homework-book-1/,"School Books","Swiddly",30AED,in stock,wc_post_id_6426,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,30AED,new,published,,,,,,,
wc_post_id_6422,"Collins Maths frameworking 3rd edition Homework book 3","Collins Maths homework book. The book is in really good condition, there is writing on a few pages but other than that it is perfect.",https://www.swiddly.com/wp-content/uploads/2021/10/0247340F-40E4-42BF-A056-D5EC3EF8DD0B-scaled.jpeg,https://www.swiddly.com/product/collins-maths-frameworking-3rd-edition-homework-book-3/,"School Books","Swiddly",20AED,in stock,wc_post_id_6422,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,20AED,new,published,,,,,,,
wc_post_id_6428,"Oxford International Primary Geography stage 5","Oxford primary geography textbook for stage 5. The book is in really good condition, there are a lot highlighted texts and there are 2-3 pages with writing.",https://www.swiddly.com/wp-content/uploads/2021/10/F31B6BEC-AA34-46FA-9F09-168BDC4C275C-scaled.jpeg,https://www.swiddly.com/product/oxford-international-primary-geography-stage-5/,"School Books","Swiddly",45AED,in stock,wc_post_id_6428,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,45AED,new,published,,,,,,,
wc_post_id_6415,"Coding projects in Python","Coding projects in Python by DK. The book is in excellent condition.",https://www.swiddly.com/wp-content/uploads/2021/10/451B20AB-9A80-49E3-9BD7-AB9A36C7045B-scaled.jpeg,https://www.swiddly.com/product/coding-projects-in-python/,"School Books","Swiddly",40AED,in stock,wc_post_id_6415,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,40AED,new,published,,,,,,,
wc_post_id_6413,"The original chicken soup for the soul","Chicken soup for the soul plus 20 bonus stories. The book is in excellent condition.",https://www.swiddly.com/wp-content/uploads/2021/10/1B154408-5F64-4BE6-9C4A-252388ACBB60-scaled.jpeg,https://www.swiddly.com/product/the-original-chicken-soup-for-the-soul/,"Novels and Story Book","Swiddly",25AED,in stock,wc_post_id_6413,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,25AED,new,published,,,,,,,
wc_post_id_6394,"Images English course book for class 1, 3 and 4 (together)","Images English course book for class 1, 3 and 4 (together)",https://www.swiddly.com/wp-content/uploads/2021/10/WhatsApp-Image-2021-09-30-at-2.05.52-PM-1-2.jpeg,https://www.swiddly.com/product/images-english-course-book-for-class-1-3-and-4-together/,"School Books, CBSE, Children Books","Swiddly",10AED,in stock,wc_post_id_6394,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,10AED,new,published,,,,,,,
wc_post_id_6391,"Cambridge Checkpoint Science Course book Stage","Cambridge science textbook stage 9. The book is in Perfect condition.",https://www.swiddly.com/wp-content/uploads/2021/10/6ACC181E-70B6-4755-ABB7-BDE4D054F96C-scaled.jpeg,https://www.swiddly.com/product/cambridge-checkpoint-science-course-book-stage/,"School Books","Swiddly",50AED,in stock,wc_post_id_6391,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,50AED,new,published,,,,,,,
wc_post_id_6389,"Cambridge Collins Lower Secondary English Stage 9 Student?s Book","Cambridge Collins English textbook. The book is in Excellent condition.",https://www.swiddly.com/wp-content/uploads/2021/10/E5AA8145-2B38-41AC-B5AF-374EC7048828-scaled.jpeg,https://www.swiddly.com/product/cambridge-collins-lower-secondary-english-stage-9-students-book/,"School Books","Swiddly",45AED,in stock,wc_post_id_6389,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,45AED,new,published,,,,,,,
wc_post_id_6387,"Cambridge IGCSE Physics course book Second Edition","IGCSE physics textbook with CD. The book is in new and in perfect condition.",https://www.swiddly.com/wp-content/uploads/2021/10/F434C4AF-CA6D-44A6-A083-6B699F00D3DB-scaled.jpeg,https://www.swiddly.com/product/cambridge-igcse-physics-course-book-second-edition/,"IGCSE","Swiddly",100AED,in stock,wc_post_id_6387,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,100AED,new,published,,,,,,,
wc_post_id_6385,"Nelson Key Geography Interactions 5th edition Oxford","Geography book by Oxford for key stage 3. The book is in perfect condition.",https://www.swiddly.com/wp-content/uploads/2021/10/90698001-1041-4DF6-881E-016ECC73CAFD-scaled.jpeg,https://www.swiddly.com/product/nelson-key-geography-interactions-5th-edition-oxford/,"School Books","Swiddly",50AED,in stock,wc_post_id_6385,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,50AED,new,published,,,,,,,
wc_post_id_6382,"Knowledge Encyclopedia","Knowledge Encyclopedia book with hard cover. The book is in good condition.",https://www.swiddly.com/wp-content/uploads/2021/10/KnowledgeEncyclopedia.jpeg,https://www.swiddly.com/product/knowledge-encyclopedia/,"Dictionary","Swiddly",40AED,in stock,wc_post_id_6382,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,40AED,new,published,,,,,,,
wc_post_id_6380,"Diary of a Wimpy Kid - set of 6 Books","1. A novel in cartoons 2. Dog Days 3. Rodrick Rules 4. Cabin Fever 5. The Ugly Truth 6. The Last Straw",https://www.swiddly.com/wp-content/uploads/2021/10/wimpyKid.jpeg,https://www.swiddly.com/product/diary-of-a-wimpy-kid-set-of-6-books/,"Novels and Story Book","Swiddly",100AED,in stock,wc_post_id_6380,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,100AED,new,published,,,,,,,
wc_post_id_6379,"The Trails Apollo, All Roads Lead to Ganga- Novel Set of 7 books","1. The Trails Apollo 2. All Roads Lead to Ganga 3.General Knowledge 4. Three men in a boat 5. Write-well Essays, letters and Stories 6.Days in the sun 7. A thousands Splendid suns",https://www.swiddly.com/wp-content/uploads/2021/10/Novels.jpeg,https://www.swiddly.com/product/the-trails-apollo-all-roads-lead-to-ganga-novel-set-of-7-books/,"Novels and Story Book","Swiddly",70AED,in stock,wc_post_id_6379,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,70AED,new,published,,,,,,,
wc_post_id_6378,"Chetan Bhagat Novels  - Set of 2 Books , Life of Pi , Himalayan Tales and Shakesphere Henry V","1. The 3 Mistakes of my life by Chetan Bhagat 2. Revolution Twenty20 by Chetan Bhagat 3.Life of Pi by Yann Martel 4.Himalayan Tales by Ruskin Bond 5. Shakespeare Henry V",https://www.swiddly.com/wp-content/uploads/2021/10/StoryBooks.jpeg,https://www.swiddly.com/product/chetan-bhagat-novels-set-of-2-books-life-of-pi-himalayan-tales-and-shakesphere-henry-v/,"Novels and Story Book","Swiddly",70AED,in stock,wc_post_id_6378,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,70AED,new,published,,,,,,,
wc_post_id_6377,"Story Books For Kids - Set of 24 Books","Story Books For Kids - Set of 24 Books. The collection contains exciting story books for children",https://www.swiddly.com/wp-content/uploads/2021/10/Kidsbooks.jpeg,https://www.swiddly.com/product/story-books-for-kids-set-of-24-books/,"Children Books","Swiddly",80AED,in stock,wc_post_id_6377,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,80AED,new,published,,,,,,,
wc_post_id_6376,"Tell me Why / Tell me Where - Set of 2 Books","Tell me Why / Tell me where - Set of 2 Books",https://www.swiddly.com/wp-content/uploads/2021/10/Tellmewhy.jpeg,https://www.swiddly.com/product/tell-me-why-tell-me-where-set-of-2-books/,"Children Books","Swiddly",65AED,in stock,wc_post_id_6376,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,65AED,new,published,,,,,,,
wc_post_id_6375,"World Of Facts by Russell Ash","World Of Facts by Russell Ash comes with a hard cover. The book is brand new.",https://www.swiddly.com/wp-content/uploads/2021/10/worldOffacts.jpeg,https://www.swiddly.com/product/world-of-facts-by-russell-ash/,"Children Books","Swiddly",35AED,in stock,wc_post_id_6375,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,35AED,new,published,,,,,,,
wc_post_id_6374,"Arabic - English Bi-lingual Dictionary","Arabic - English Bi-lingual Dictionary is useful for Arabic to English and English to Arabic translation",https://www.swiddly.com/wp-content/uploads/2021/10/ArabicEnglishDictionary.jpeg,https://www.swiddly.com/product/arabic-english-bi-lingual-dictionary/,"Dictionary","Swiddly",35AED,in stock,wc_post_id_6374,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,35AED,new,published,,,,,,,
wc_post_id_6373,"1001 Inventions by Trevor Bayus","1001 Inventions by Trevor Bayus is with hard cover. The book is in good condition.",https://www.swiddly.com/wp-content/uploads/2021/10/1001inventions.jpeg,https://www.swiddly.com/product/1001-inventions-by-trevor-bayus/,"Children Books","Swiddly",50AED,in stock,wc_post_id_6373,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,50AED,new,published,,,,,,,
wc_post_id_6372,"Business Management by John Riddle","Business Management by John Riddle",https://www.swiddly.com/wp-content/uploads/2021/10/BusinessManagement.jpeg,https://www.swiddly.com/product/business-management-by-john-riddle/,"Others","Swiddly",35AED,in stock,wc_post_id_6372,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,35AED,new,published,,,,,,,
wc_post_id_6371,"Oxford Dictionary","Illustrated Oxford Dictionary is brand new book.",https://www.swiddly.com/wp-content/uploads/2021/10/OxfordDictionary.jpeg,https://www.swiddly.com/product/oxford-dictionary/,"Dictionary","Swiddly",80AED,in stock,wc_post_id_6371,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,80AED,new,published,,,,,,,
wc_post_id_6370,"Combined Dictionary Bi-lingual Gujarati to English","Combined Dictionary Bi-lingual Gujarati to English and English to Gujarati",https://www.swiddly.com/wp-content/uploads/2021/10/CombinedDictionary.jpeg,https://www.swiddly.com/product/combined-dictionary-bi-lingual-gujarati-to-english/,"Dictionary","Swiddly",10AED,in stock,wc_post_id_6370,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,0AED,new,published,,,,,,,
wc_post_id_6369,"The New Children's Encyclopedia and illustrated dictionary - Set of 2 Books","It is a set of 2 Books 1. The New Children's Encyclopedia 2. Children's illustrated dictionary",https://www.swiddly.com/wp-content/uploads/2021/10/encyclopedia.jpeg,https://www.swiddly.com/product/the-new-childrens-encyclopedia-and-illustrated-dictionary-set-of-2-books/,"Dictionary","Swiddly",80AED,in stock,wc_post_id_6369,,"https://www.swiddly.com/wp-content/uploads/2021/10/encyclopedia2.jpeg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,80AED,new,published,,,,,,,
wc_post_id_6346,"The mystery of the missing man","Author - Enid Blyton
Number of pages - 229
Paperback",https://www.swiddly.com/wp-content/uploads/2021/10/IMG_20211018_160634-scaled.jpg,https://www.swiddly.com/product/the-mystery-of-the-missing-man/,"Action &amp; Adventure","Swiddly",10AED,in stock,wc_post_id_6346,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,8AED,new,published,,,,,,,
wc_post_id_6303,"My First Book - Set of 4 Books","set of 4 Books 1. Number book 2. ABC book 3. Our Helpers 4. Action Book",https://www.swiddly.com/wp-content/uploads/2021/10/MyFirstActionBook.jpeg,https://www.swiddly.com/product/my-first-book-set-of-4-books/,"Children Books","Swiddly",15AED,in stock,wc_post_id_6303,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,15AED,new,published,,,,,,,
wc_post_id_6302,"Hindi Book - Grade 2","Kids Hindi Book for Grade 2 CBSE curriculum. The book is in good condition to use.",https://www.swiddly.com/wp-content/uploads/2021/10/Gita.jpeg,https://www.swiddly.com/product/hindi-book-grade-2/,"CBSE","Swiddly",10AED,in stock,wc_post_id_6302,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,10AED,new,published,,,,,,,
wc_post_id_6300,"Tinkle Digest - Set of 2","Tinkle Digest - Set of 2  1. Double Digest 08 2. Double Digest 108",https://www.swiddly.com/wp-content/uploads/2021/10/Tinkle.jpeg,https://www.swiddly.com/product/tinkle-digest-set-of-2/,"Children Books","Swiddly",10AED,in stock,wc_post_id_6300,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,10AED,new,published,,,,,,,
wc_post_id_6299,"Rapid English Speaking Course in Gujarati","Rapid English Speaking Course in Gujrati",https://www.swiddly.com/wp-content/uploads/2021/10/rapidenglishspeakingcourse.jpeg,https://www.swiddly.com/product/rapid-english-speaking-course-in-gujrati/,"Others","Swiddly",0AED,in stock,wc_post_id_6299,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0AED,new,published,,,,,,,
